年月,地區,信用卡產業別,教育程度類別,信用卡交易筆數,信用卡交易金額[新臺幣]
202307,臺灣,其他,碩士,3087310,7846035207
202307,臺灣,其他,大學,11187342,27679456149
202307,臺灣,其他,專科,3746224,10799220837
202307,臺灣,其他,高中高職,5123406,15678538139
202307,臺灣,其他,其他,4455504,12156477975
202308,臺灣,食,博士,527805,344477649
202308,臺灣,食,碩士,8746145,4417819696
202308,臺灣,食,大學,30901542,14599562115
202308,臺灣,食,專科,6195516,3683594276
202308,臺灣,食,高中高職,8560898,4730272922
202308,臺灣,食,其他,10803063,5588265624
202308,臺灣,衣,博士,17660,47073571
202308,臺灣,衣,碩士,333074,745785141
202308,臺灣,衣,大學,1498739,3079578373
202308,臺灣,衣,專科,352655,831844662
202308,臺灣,衣,高中高職,486603,1156833621
202308,臺灣,衣,其他,541269,1199421668
202308,臺灣,住,博士,51717,219136850
202308,臺灣,住,碩士,659031,2341965662
202308,臺灣,住,大學,2361750,6893560729
202308,臺灣,住,專科,614774,2110802617
202308,臺灣,住,高中高職,793428,2528526660
202308,臺灣,住,其他,866981,2825818968
202308,臺灣,行,博士,300738,425600338
202308,臺灣,行,碩士,3628072,4238632435
202308,臺灣,行,大學,12951387,12524931766
202308,臺灣,行,專科,3711575,4337611964
202308,臺灣,行,高中高職,5493454,6147817180
202308,臺灣,行,其他,5974690,5841571034
202308,臺灣,文教康樂,博士,103635,713595945
202308,臺灣,文教康樂,碩士,1548048,6257229104
202308,臺灣,文教康樂,大學,5276926,17209382218
202308,臺灣,文教康樂,專科,1181214,5799661566
202308,臺灣,文教康樂,高中高職,1431161,5715185698
202308,臺灣,文教康樂,其他,2062497,7134240424
202308,臺灣,百貨,博士,470732,695095616
202308,臺灣,百貨,碩士,6584187,7595933791
202308,臺灣,百貨,大學,23383350,26245399626
202308,臺灣,百貨,專科,6786818,8697739543
202308,臺灣,百貨,高中高職,8249964,11160892479
202308,臺灣,百貨,其他,7968270,9973136145
202308,臺灣,其他,博士,237604,679308955
202308,臺灣,其他,碩士,2987016,7286956135
202308,臺灣,其他,大學,10600706,26329453870
202308,臺灣,其他,專科,3637260,10395440757
202308,臺灣,其他,高中高職,4860945,15065738627
202308,臺灣,其他,其他,4338715,12063600299
202309,臺灣,食,博士,512590,329585224
202309,臺灣,食,碩士,8448847,4299800808
202309,臺灣,食,大學,29698216,14108591947
202309,臺灣,食,專科,5912191,3559760037
202309,臺灣,食,高中高職,8208324,4602761689
202309,臺灣,食,其他,10644644,5450984370
202309,臺灣,衣,博士,16446,41701556
202309,臺灣,衣,碩士,319912,748586888
202309,臺灣,衣,大學,1439745,3118662661
202309,臺灣,衣,專科,332049,804222703
202309,臺灣,衣,高中高職,459368,1144428863
202309,臺灣,衣,其他,527297,1186458973
202309,臺灣,住,博士,46872,211408921
202309,臺灣,住,碩士,615135,2286962524
202309,臺灣,住,大學,2230445,6865103040
202309,臺灣,住,專科,571546,1978515443
202309,臺灣,住,高中高職,748776,2446159917
202309,臺灣,住,其他,844426,2732760570
202309,臺灣,行,博士,293538,417071659
202309,臺灣,行,碩士,3553223,3986341253
202309,臺灣,行,大學,12702927,12020547309
202309,臺灣,行,專科,3649065,4143648687
202309,臺灣,行,高中高職,5405047,5947642903
202309,臺灣,行,其他,5938226,5647521133
202309,臺灣,文教康樂,博士,100499,559020344
202309,臺灣,文教康樂,碩士,1510829,6096957232
202309,臺灣,文教康樂,大學,5120521,17996562977
202309,臺灣,文教康樂,專科,1159015,5506561008
202309,臺灣,文教康樂,高中高職,1375597,6041956768
202309,臺灣,文教康樂,其他,1994562,7192973784
202309,臺灣,百貨,博士,454208,699958245
202309,臺灣,百貨,碩士,6346551,8144563744
202309,臺灣,百貨,大學,22309483,27816641379
202309,臺灣,百貨,專科,6349626,8773970074
202309,臺灣,百貨,高中高職,7692102,11082392119
202309,臺灣,百貨,其他,7564297,9912804101
202309,臺灣,其他,博士,216689,634010912
202309,臺灣,其他,碩士,2728172,6926418027
202309,臺灣,其他,大學,9755547,25080685823
202309,臺灣,其他,專科,3316134,9827718924
202309,臺灣,其他,高中高職,4470382,14274803495
202309,臺灣,其他,其他,4060839,11332694953
202310,臺灣,食,博士,523030,324314844
202310,臺灣,食,碩士,8606732,4175623064
202310,臺灣,食,大學,30337303,13711843811
202310,臺灣,食,專科,6020676,3389012950
202310,臺灣,食,高中高職,8377750,4441406323
202310,臺灣,食,其他,10886005,5219813627
202310,臺灣,衣,博士,17407,48526302
202310,臺灣,衣,碩士,342905,808181096
202310,臺灣,衣,大學,1557534,3439305497
202310,臺灣,衣,專科,359999,894973727
202310,臺灣,衣,高中高職,502926,1265692636
202310,臺灣,衣,其他,564246,1307311567
202310,臺灣,住,博士,48729,222816493
202310,臺灣,住,碩士,645802,2437693068
202310,臺灣,住,大學,2336027,7068228964
202310,臺灣,住,專科,596739,2086628481
202310,臺灣,住,高中高職,780889,2523992318
202310,臺灣,住,其他,853793,2829110909
202310,臺灣,行,博士,298932,440139501
202310,臺灣,行,碩士,3591977,4229483704
202310,臺灣,行,大學,12922829,12500414059
202310,臺灣,行,專科,3698611,4301704769
202310,臺灣,行,高中高職,5526604,6104138341
202310,臺灣,行,其他,5970935,5775016609
202310,臺灣,文教康樂,博士,100169,504267255
202310,臺灣,文教康樂,碩士,1539915,5615896845
202310,臺灣,文教康樂,大學,5262184,17283916421
202310,臺灣,文教康樂,專科,1153400,4732502404
202310,臺灣,文教康樂,高中高職,1407971,5742616156
202310,臺灣,文教康樂,其他,2007804,6533394257
202310,臺灣,百貨,博士,471118,768827306
202310,臺灣,百貨,碩士,6605840,8970804445
202310,臺灣,百貨,大學,23356338,30743997761
202310,臺灣,百貨,專科,6628201,9718919033
202310,臺灣,百貨,高中高職,8080201,12348756237
202310,臺灣,百貨,其他,7841239,10891333873
202310,臺灣,其他,博士,232045,722732092
202310,臺灣,其他,碩士,2937301,8331080615
202310,臺灣,其他,大學,10562664,28321829767
202310,臺灣,其他,專科,3638271,11118894131
202310,臺灣,其他,高中高職,4993337,16393959273
202310,臺灣,其他,其他,4428565,12759889563
202311,臺灣,食,博士,522666,356751071
202311,臺灣,食,碩士,8563402,4222351814
202311,臺灣,食,大學,30057814,13739488191
202311,臺灣,食,專科,5928922,3418191809
202311,臺灣,食,高中高職,8209021,4414418982
202311,臺灣,食,其他,10858061,5213394819
202311,臺灣,衣,博士,18803,55478007
202311,臺灣,衣,碩士,382691,941580720
202311,臺灣,衣,大學,1764970,4075772856
202311,臺灣,衣,專科,400189,1048107124
202311,臺灣,衣,高中高職,556290,1463975479
202311,臺灣,衣,其他,630296,1523380960
202311,臺灣,住,博士,50586,235640381
202311,臺灣,住,碩士,679767,2622694580
202311,臺灣,住,大學,2492370,7745673497
202311,臺灣,住,專科,635867,2242771143
202311,臺灣,住,高中高職,820271,2705895099
202311,臺灣,住,其他,899065,3034680664
202311,臺灣,行,博士,305727,443460251
202311,臺灣,行,碩士,3603049,4360576519
202311,臺灣,行,大學,12874865,12632678062
202311,臺灣,行,專科,3690930,4403067032
202311,臺灣,行,高中高職,5450940,6176349506
202311,臺灣,行,其他,5915928,5766987168
202311,臺灣,文教康樂,博士,98233,548897946
202311,臺灣,文教康樂,碩士,1512289,5140149843
202311,臺灣,文教康樂,大學,5197030,15019881654
202311,臺灣,文教康樂,專科,1138081,4163534178
202311,臺灣,文教康樂,高中高職,1380376,4978705601
202311,臺灣,文教康樂,其他,1955564,5925351473
202311,臺灣,百貨,博士,478023,854405291
202311,臺灣,百貨,碩士,6800530,10446479401
202311,臺灣,百貨,大學,23954438,34585211469
202311,臺灣,百貨,專科,6751662,10540637752
202311,臺灣,百貨,高中高職,8146254,13092890169
202311,臺灣,百貨,其他,7876933,11763339243
202311,臺灣,其他,博士,240041,784299570
202311,臺灣,其他,碩士,3050413,8534721581
202311,臺灣,其他,大學,10860133,30310567294
202311,臺灣,其他,專科,3716848,11992906124
202311,臺灣,其他,高中高職,4996951,17231996546
202311,臺灣,其他,其他,4474619,13683451675
202312,臺灣,食,博士,564022,402420500
202312,臺灣,食,碩士,9099352,4899758762
202312,臺灣,食,大學,31877984,15485693360
202312,臺灣,食,專科,6285792,3795615216
202312,臺灣,食,高中高職,8681124,4837951080
202312,臺灣,食,其他,11380279,5812129289
202312,臺灣,衣,博士,21290,58721611
202312,臺灣,衣,碩士,413928,1055930025
202312,臺灣,衣,大學,1870646,4367848892
202312,臺灣,衣,專科,448445,1179888204
202312,臺灣,衣,高中高職,617981,1627515405
202312,臺灣,衣,其他,686651,1650687221
202312,臺灣,住,博士,52662,238146441
202312,臺灣,住,碩士,680874,2557804622
202312,臺灣,住,大學,2497372,7453545558
202312,臺灣,住,專科,641250,2166798315
202312,臺灣,住,高中高職,845492,2656662779
202312,臺灣,住,其他,922792,2948911191
202312,臺灣,行,博士,314601,464488601
202312,臺灣,行,碩士,3787462,4551455996
202312,臺灣,行,大學,13549749,13188829756
202312,臺灣,行,專科,3839645,4605592841
202312,臺灣,行,高中高職,5687058,6347675870
202312,臺灣,行,其他,6171339,5929123382
202312,臺灣,文教康樂,博士,103386,460718191
202312,臺灣,文教康樂,碩士,1577145,4987440527
202312,臺灣,文教康樂,大學,5322423,14169967451
202312,臺灣,文教康樂,專科,1159183,3884940720
202312,臺灣,文教康樂,高中高職,1409945,4554107084
202312,臺灣,文教康樂,其他,2020392,5435527580
202312,臺灣,百貨,博士,486868,751367072
202312,臺灣,百貨,碩士,6731644,8834351217
202312,臺灣,百貨,大學,23723440,29578407604
202312,臺灣,百貨,專科,6730513,9170956033
202312,臺灣,百貨,高中高職,8158698,11657816425
202312,臺灣,百貨,其他,8027169,10318252200
202312,臺灣,其他,博士,235586,791343470
202312,臺灣,其他,碩士,3002802,9169503331
202312,臺灣,其他,大學,10706091,31810233923
202312,臺灣,其他,專科,3656389,12359010095
202312,臺灣,其他,高中高職,4952834,17735589578
202312,臺灣,其他,其他,4407282,13863063051
202401,臺灣,食,博士,556188,409215903
202401,臺灣,食,碩士,9012062,4848936455
202401,臺灣,食,大學,31531389,15779171641
202401,臺灣,食,專科,6269480,4077899487
202401,臺灣,食,高中高職,8595846,5107947544
202401,臺灣,食,其他,10959981,5902996965
202401,臺灣,衣,博士,19917,54145783
202401,臺灣,衣,碩士,376608,917240569
202401,臺灣,衣,大學,1738622,3930815263
202401,臺灣,衣,專科,422567,1094374576
202401,臺灣,衣,高中高職,584888,1537637884
202401,臺灣,衣,其他,625005,1501125197
202401,臺灣,住,博士,54099,241081065
202401,臺灣,住,碩士,672408,2517278386
202401,臺灣,住,大學,2516531,7467505954
202401,臺灣,住,專科,660490,2234102244
202401,臺灣,住,高中高職,874905,2713501641
202401,臺灣,住,其他,918411,3008460935
202401,臺灣,行,博士,309985,438635942
202401,臺灣,行,碩士,3736551,4249515790
202401,臺灣,行,大學,13401550,12675570533
202401,臺灣,行,專科,3803019,4364425270
202401,臺灣,行,高中高職,5619465,6084433721
202401,臺灣,行,其他,6029559,5895486184
202401,臺灣,文教康樂,博士,103274,663029600
202401,臺灣,文教康樂,碩士,1500026,6086752524
202401,臺灣,文教康樂,大學,5062096,16553887056
202401,臺灣,文教康樂,專科,1128584,4750274529
202401,臺灣,文教康樂,高中高職,1372047,5180656450
202401,臺灣,文教康樂,其他,1934968,6227397247
202401,臺灣,百貨,博士,476289,776986459
202401,臺灣,百貨,碩士,6409651,8668365266
202401,臺灣,百貨,大學,22693718,29714086408
202401,臺灣,百貨,專科,6571079,9667370672
202401,臺灣,百貨,高中高職,8013997,12329185139
202401,臺灣,百貨,其他,7656062,10484744893
202401,臺灣,其他,博士,244928,757702671
202401,臺灣,其他,碩士,3098536,8700996583
202401,臺灣,其他,大學,11012177,29868058873
202401,臺灣,其他,專科,3735354,11494188125
202401,臺灣,其他,高中高職,5057435,16352867964
202401,臺灣,其他,其他,4514875,12862850404
202402,臺灣,食,博士,511877,371413831
202402,臺灣,食,碩士,8337604,4524290771
202402,臺灣,食,大學,29157351,14654738214
202402,臺灣,食,專科,5828267,3790255551
202402,臺灣,食,高中高職,7953634,4763375811
202402,臺灣,食,其他,9984366,5455306052
202402,臺灣,衣,博士,17544,46640256
202402,臺灣,衣,碩士,323288,777281822
202402,臺灣,衣,大學,1460693,3264904261
202402,臺灣,衣,專科,360797,908862370
202402,臺灣,衣,高中高職,502418,1287951467
202402,臺灣,衣,其他,554780,1306974565
202402,臺灣,住,博士,51919,216804612
202402,臺灣,住,碩士,653045,2345453409
202402,臺灣,住,大學,2319428,6741412723
202402,臺灣,住,專科,596941,1970060348
202402,臺灣,住,高中高職,774120,2397812074
202402,臺灣,住,其他,863170,2704981893
202402,臺灣,行,博士,277432,382509379
202402,臺灣,行,碩士,3374675,3731315963
202402,臺灣,行,大學,12194797,11077685929
202402,臺灣,行,專科,3495639,3639391914
202402,臺灣,行,高中高職,5190427,5156918894
202402,臺灣,行,其他,5502461,4932651726
202402,臺灣,文教康樂,博士,104961,584920297
202402,臺灣,文教康樂,碩士,1533713,6045861899
202402,臺灣,文教康樂,大學,5150544,16993409894
202402,臺灣,文教康樂,專科,1176357,5691961229
202402,臺灣,文教康樂,高中高職,1388038,5592254411
202402,臺灣,文教康樂,其他,2006719,6666993698
202402,臺灣,百貨,博士,455768,705143356
202402,臺灣,百貨,碩士,6173803,8254333757
202402,臺灣,百貨,大學,21677361,27997232803
202402,臺灣,百貨,專科,6196628,8732318228
202402,臺灣,百貨,高中高職,7473613,11089826296
202402,臺灣,百貨,其他,7272528,9731029377
202402,臺灣,其他,博士,217802,570013100
202402,臺灣,其他,碩士,2779990,6611984841
202402,臺灣,其他,大學,9869427,23053017172
202402,臺灣,其他,專科,3300890,8743088024
202402,臺灣,其他,高中高職,4466139,13091605800
202402,臺灣,其他,其他,4010814,10012748757
202403,臺灣,食,博士,562483,348990194
202403,臺灣,食,碩士,9080614,4418587735
202403,臺灣,食,大學,32027873,14338407457
202403,臺灣,食,專科,6265195,3503000875
202403,臺灣,食,高中高職,8729814,4540086337
202403,臺灣,食,其他,11466202,5372862534
202403,臺灣,衣,博士,17311,47148612
202403,臺灣,衣,碩士,337562,816792075
202403,臺灣,衣,大學,1572561,3433808418
202403,臺灣,衣,專科,366765,892813147
202403,臺灣,衣,高中高職,513765,1258703752
202403,臺灣,衣,其他,570175,1293143165
202403,臺灣,住,博士,49527,216307709
202403,臺灣,住,碩士,637250,2417720357
202403,臺灣,住,大學,2389466,7028135708
202403,臺灣,住,專科,608412,2000304118
202403,臺灣,住,高中高職,812867,2492653330
202403,臺灣,住,其他,887513,2768541855
202403,臺灣,行,博士,315637,485541567
202403,臺灣,行,碩士,3759534,4554479361
202403,臺灣,行,大學,13541186,13236562862
202403,臺灣,行,專科,3851790,4441335570
202403,臺灣,行,高中高職,5707232,6142536182
202403,臺灣,行,其他,6126041,5894974676
202403,臺灣,文教康樂,博士,104008,543729559
202403,臺灣,文教康樂,碩士,1560858,5701377804
202403,臺灣,文教康樂,大學,5364755,16708549257
202403,臺灣,文教康樂,專科,1173932,4869428477
202403,臺灣,文教康樂,高中高職,1422985,5621709912
202403,臺灣,文教康樂,其他,2044257,6495252183
202403,臺灣,百貨,博士,457492,700386846
202403,臺灣,百貨,碩士,6266232,7797760458
202403,臺灣,百貨,大學,22247852,26844350374
202403,臺灣,百貨,專科,6218511,8277872664
202403,臺灣,百貨,高中高職,7632228,10683977193
202403,臺灣,百貨,其他,7604912,9408049945
202403,臺灣,其他,博士,234458,669559766
202403,臺灣,其他,碩士,2964276,7607725471
202403,臺灣,其他,大學,10615531,26930373061
